transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
195,3.690496,2.497536,1.163264,3.6608
196,3.661824,2.325504,1.307648,3.633152
197,3.41504,2.203648,1.181696,3.385344
198,3.879936,2.5344,1.317888,3.852288
199,3.236864,2.028544,1.179648,3.208192
200,3.779584,2.536448,1.214464,3.750912
201,3.13856,1.956864,1.152,3.108864
202,3.17952,1.998848,1.152,3.150848
203,3.897344,2.507776,1.360896,3.868672
204,3.45088,2.244608,1.1776,3.422208
205,3.838976,2.545664,1.26464,3.810304
206,3.26656,2.070528,1.16736,3.237888
207,3.869696,2.690048,1.150976,3.841024
208,3.20512,2.008064,1.169408,3.177472
209,3.526656,2.337792,1.160192,3.497984
210,3.228672,2.00192,1.19808,3.2
211,3.1744,1.9968,1.149952,3.146752
212,3.935232,2.563072,1.34144,3.904512
213,3.465216,2.24768,1.178624,3.426304
214,3.70176,2.471936,1.201152,3.673088
215,3.427328,2.09408,1.303552,3.397632
216,6.992896,3.858432,3.105792,6.964224
217,3.685376,2.506752,1.148928,3.65568
218,3.229696,1.998848,1.201152,3.2
219,3.575808,2.354176,1.191936,3.546112
220,4.023296,2.710528,1.284096,3.994624
221,3.501056,2.296832,1.176576,3.473408
222,3.938304,2.661376,1.247232,3.908608
223,3.23072,1.990656,1.211392,3.202048
224,3.229696,2.008064,1.19296,3.201024
225,3.868672,2.625536,1.214464,3.84
226,5.812224,2.777088,3.007488,5.784576
227,6.969344,4.047872,2.88768,6.935552
228,3.26656,1.997824,1.241088,3.238912
229,3.523584,2.161664,1.333248,3.494912
230,3.329024,2.008064,1.292288,3.300352
231,3.738624,2.533376,1.176576,3.709952
232,4.074496,2.828288,1.216512,4.0448
233,3.8656,2.610176,1.226752,3.836928
234,3.787776,2.458624,1.299456,3.75808
235,3.262464,2.018304,1.215488,3.233792
236,3.716096,2.44736,1.240064,3.687424
237,3.407872,2.127872,1.251328,3.3792
238,3.704832,2.500608,1.176576,3.677184
239,3.887104,2.630656,1.226752,3.857408
240,3.217408,2.026496,1.161216,3.187712
241,3.201024,2.006016,1.16736,3.173376
242,3.933184,2.712576,1.190912,3.903488
243,3.994624,2.75968,1.205248,3.964928
244,4.10624,2.859008,1.216512,4.07552
245,3.54816,2.294784,1.225728,3.520512
246,3.636224,2.254848,1.35168,3.606528
247,6.37952,3.606528,2.745344,6.351872
248,3.411968,2.126848,1.2544,3.381248
249,3.469312,2.178048,1.261568,3.439616
250,3.289088,2.084864,1.174528,3.259392
251,3.547136,2.321408,1.197056,3.518464
252,3.972096,2.649088,1.294336,3.943424
253,3.67104,2.405376,1.236992,3.642368
254,3.883008,2.5856,1.268736,3.854336
255,4.030464,2.725888,1.275904,4.001792
256,3.473408,2.209792,1.235968,3.44576
257,3.247104,2.028544,1.190912,3.219456
258,3.523584,2.280448,1.214464,3.494912
259,3.557376,2.185216,1.343488,3.528704
260,3.303424,2.06336,1.211392,3.274752
261,3.273728,2.01216,1.23392,3.24608
262,3.902464,2.668544,1.206272,3.874816
263,3.58912,2.193408,1.36704,3.560448
264,3.362816,2.111488,1.221632,3.33312
265,3.383296,2.132992,1.222656,3.355648
266,3.28704,2.060288,1.199104,3.259392
267,3.3024,2.039808,1.232896,3.272704
268,3.858432,2.538496,1.291264,3.82976
269,3.459072,2.184192,1.246208,3.4304
270,3.38944,2.120704,1.241088,3.361792
271,3.457024,2.189312,1.23904,3.428352
272,3.326976,2.06336,1.232896,3.296256
273,3.731456,2.427904,1.272832,3.700736
274,4.154368,2.927616,1.197056,4.124672
275,4.096,2.814976,1.252352,4.067328
