transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
263,4.013056,3.633152,0.371712,4.004864
264,4.074496,3.685376,0.37888,4.064256
265,4.098048,3.71712,0.371712,4.088832
266,4.122624,3.743744,0.370688,4.114432
267,4.056064,3.692544,0.35328,4.045824
268,4.000768,3.617792,0.37376,3.991552
269,4.089856,3.699712,0.379904,4.079616
270,4.016128,3.641344,0.365568,4.006912
271,4.069376,3.683328,0.375808,4.059136
272,4.1472,3.769344,0.367616,4.13696
273,4.107264,3.673088,0.423936,4.097024
274,4.614144,4.220928,0.382976,4.603904
275,4.076544,3.6864,0.380928,4.067328
276,4.102144,3.713024,0.37888,4.091904
277,4.07552,3.672064,0.393216,4.06528
278,4.114432,3.716096,0.38912,4.105216
279,4.078592,3.675136,0.393216,4.068352
280,4.155392,3.750912,0.39424,4.145152
281,4.119552,3.724288,0.385024,4.109312
282,4.057088,3.654656,0.392192,4.046848
283,4.1216,3.712,0.39936,4.11136
284,4.081664,3.678208,0.393216,4.071424
285,4.6336,4.222976,0.401408,4.624384
286,4.105216,3.693568,0.401408,4.094976
287,4.110336,3.683328,0.416768,4.100096
288,4.159488,3.753984,0.396288,4.150272
289,4.560896,4.150272,0.400384,4.550656
290,4.047872,3.633152,0.40448,4.037632
291,4.660224,4.235264,0.415744,4.651008
292,4.158464,3.7376,0.410624,4.148224
293,4.118528,3.70176,0.407552,4.109312
294,4.17792,3.761152,0.407552,4.168704
295,4.66944,4.227072,0.432128,4.6592
296,4.70528,4.277248,0.417792,4.69504
297,4.128768,3.704832,0.41472,4.119552
298,4.130816,3.680256,0.44032,4.120576
299,4.151296,3.738624,0.402432,4.141056
300,4.18816,3.759104,0.41984,4.178944
301,4.153344,3.728384,0.41472,4.143104
302,4.110336,3.679232,0.420864,4.100096
303,4.159488,3.746816,0.402432,4.149248
304,4.129792,3.705856,0.413696,4.119552
305,4.1216,3.644416,0.466944,4.11136
306,4.155392,3.718144,0.427008,4.145152
307,4.127744,3.699712,0.417792,4.117504
308,4.099072,3.673088,0.416768,4.089856
309,4.16256,3.7376,0.415744,4.153344
310,4.117504,3.700736,0.406528,4.107264
311,4.11136,3.680256,0.420864,4.10112
312,4.11648,3.690496,0.415744,4.10624
313,4.146176,3.698688,0.437248,4.135936
314,4.118528,3.662848,0.44544,4.108288
315,4.220928,3.7376,0.473088,4.210688
316,4.18816,3.70688,0.47104,4.17792
317,4.805632,4.343808,0.451584,4.795392
318,4.228096,3.772416,0.44544,4.217856
319,4.205568,3.723264,0.473088,4.196352
320,4.212736,3.748864,0.454656,4.20352
321,4.190208,3.723264,0.457728,4.180992
322,4.189184,3.720192,0.458752,4.178944
323,4.236288,3.776512,0.449536,4.226048
324,4.18816,3.715072,0.462848,4.17792
325,4.21376,3.693568,0.508928,4.202496
326,4.23936,3.749888,0.480256,4.230144
327,4.179968,3.702784,0.466944,4.169728
328,4.232192,3.749888,0.472064,4.221952
329,4.826112,4.33664,0.479232,4.815872
330,4.215808,3.748864,0.457728,4.206592
331,4.235264,3.74784,0.477184,4.225024
332,4.242432,3.765248,0.466944,4.232192
333,4.175872,3.702784,0.462848,4.165632
334,4.256768,3.74272,0.503808,4.246528
335,4.294656,3.791872,0.49152,4.283392
336,4.204544,3.698688,0.495616,4.194304
337,4.740096,4.257792,0.472064,4.729856
338,4.216832,3.718144,0.489472,4.207616
339,4.278272,3.757056,0.512,4.269056
340,4.3008,3.790848,0.498688,4.289536
341,4.279296,3.75808,0.510976,4.269056
342,4.189184,3.69152,0.487424,4.178944
343,4.252672,3.738624,0.505856,4.24448
