transparent mesh count, total frame render time, shadow mapping time, geometry draw time, combination draw time
715,0.987136,0.428032,0.530432,0.958464
716,0.88576,0.421888,0.4352,0.857088
717,0.8448,0.420864,0.395264,0.816128
718,0.85504,0.420864,0.405504,0.826368
719,0.857088,0.420864,0.407552,0.828416
720,0.979968,0.420864,0.531456,0.95232
721,0.856064,0.420864,0.405504,0.826368
722,0.86016,0.431104,0.400384,0.831488
723,0.8448,0.420864,0.39424,0.815104
724,0.858112,0.420864,0.408576,0.82944
725,0.973824,0.420864,0.524288,0.945152
726,0.846848,0.421888,0.397312,0.8192
727,0.852992,0.420864,0.402432,0.823296
728,0.9472,0.420864,0.49664,0.917504
729,0.960512,0.420864,0.512,0.932864
730,0.841728,0.420864,0.391168,0.812032
731,0.840704,0.420864,0.390144,0.811008
732,0.837632,0.420864,0.38912,0.809984
733,0.961536,0.420864,0.512,0.932864
734,0.867328,0.421888,0.416768,0.838656
735,0.864256,0.420864,0.413696,0.83456
736,0.854016,0.420864,0.403456,0.82432
737,0.85504,0.420864,0.40448,0.825344
738,0.852992,0.420864,0.403456,0.82432
739,0.99328,0.41984,0.543744,0.963584
740,0.900096,0.420864,0.451584,0.872448
741,0.858112,0.420864,0.407552,0.828416
742,0.86016,0.420864,0.410624,0.831488
743,0.995328,0.420864,0.544768,0.965632
744,0.8448,0.420864,0.39424,0.815104
745,0.861184,0.420864,0.411648,0.832512
746,0.854016,0.420864,0.40448,0.825344
747,0.966656,0.420864,0.518144,0.939008
748,0.935936,0.420864,0.4864,0.907264
749,0.846848,0.420864,0.397312,0.818176
750,0.89088,0.41984,0.44032,0.86016
751,0.842752,0.420864,0.393216,0.81408
752,0.857088,0.420864,0.402432,0.823296
753,0.84992,0.420864,0.400384,0.821248
754,0.978944,0.420864,0.528384,0.949248
755,0.847872,0.420864,0.39936,0.820224
756,0.841728,0.420864,0.393216,0.81408
757,0.841728,0.421888,0.391168,0.813056
758,0.958464,0.420864,0.508928,0.929792
759,0.854016,0.421888,0.401408,0.823296
